d1_or_not,primary_position,height,weight,sixty_time,of_velo,player_region,exit_velo_max,throwing_hand,hitting_handedness
0,OF,70.0,165.0,7.14264440536499,,South,88.88343811035156,R,L
0,OF,69.0,165.0,7.445647239685059,,Northeast,90.70821380615234,R,L
0,OF,75.0,215.0,6.92,83.0,Midwest,95.9,R,R
0,OF,73.0,181.0,7.76,,Midwest,87.0,R,R
0,OF,73.0,170.0,7.16,78.0,Midwest,86.0,R,R
0,OF,71.0,180.0,7.0,79.0,Midwest,97.7,L,L
0,OF,74.0,175.0,7.27,73.0,Midwest,81.7,R,L
1,OF,71.0,155.0,7.25,82.0,Midwest,89.0,L,R
0,OF,68.0,165.0,6.52,86.0,West,90.9,R,R
0,OF,73.0,210.0,6.85,91.0,Midwest,98.6,R,R
0,OF,74.0,185.0,7.44,78.0,Midwest,88.1,R,R
0,OF,69.0,160.0,7.35,78.0,South,84.2,L,L
0,OF,70.0,155.0,6.896030902862549,,South,96.37176513671876,R,R
1,OF,74.0,190.0,6.86,85.0,Northeast,94.4,R,R
1,OF,73.0,195.0,6.92,88.0,Northeast,98.5,R,R
0,OF,67.0,128.0,7.13,72.0,Midwest,80.1,L,L
0,OF,71.0,180.0,7.08,77.0,Northeast,92.3,R,L
0,OF,69.0,170.0,6.98,83.0,Midwest,92.4,R,R
0,OF,69.0,155.0,7.55,71.0,South,86.7,L,R
0,OF,74.0,180.0,7.37,76.0,South,89.9,R,R
1,OF,72.0,185.0,6.91245174407959,,Northeast,91.41095733642578,R,R
0,OF,71.0,163.0,7.4,73.0,Northeast,87.5,R,R
0,OF,72.0,185.0,6.94,95.0,Midwest,103.4,R,R
1,OF,74.0,205.0,6.998605251312256,,Northeast,96.60163116455078,R,R
0,OF,73.0,160.0,7.57,73.0,Midwest,94.2,R,R
1,OF,73.0,175.0,7.29,78.0,Midwest,85.9,R,R
0,OF,72.0,170.0,7.07,83.0,Midwest,89.5,R,R
0,OF,72.0,175.0,7.18,78.0,Northeast,89.0,R,R
0,OF,75.0,195.0,7.47,,Midwest,91.0,R,R
1,OF,73.0,215.0,7.2,86.0,Midwest,91.0,L,L
0,OF,69.0,150.6,7.07,78.0,Midwest,89.8,R,R
0,OF,69.0,165.0,7.16,86.0,Midwest,76.9,R,R
0,OF,69.0,160.0,7.08,81.0,South,92.7,L,L
0,OF,69.0,185.0,6.71,,Midwest,97.0,R,R
0,OF,74.0,195.0,7.010106563568115,,South,86.0,R,R
0,OF,70.0,175.0,6.77,90.0,West,98.8,R,R
0,OF,72.0,155.0,7.51,80.0,Midwest,77.0,R,R
0,OF,75.0,195.0,7.08,81.0,Northeast,92.1,R,R
0,OF,67.0,135.0,7.129098892211914,,South,92.31922149658205,L,L
1,OF,74.0,205.0,6.78,94.0,Northeast,100.0,L,L
0,OF,72.0,175.0,7.39,79.0,Midwest,88.7,R,R
0,OF,68.0,147.3,6.79,86.0,Northeast,93.1,R,R
1,OF,73.0,200.0,7.22,86.0,Northeast,94.9,R,R
0,OF,72.0,172.0,6.68,87.0,South,95.9,R,R
0,OF,71.0,187.0,7.067960739135742,83.0,South,94.4,R,R
1,OF,72.0,188.0,6.43,96.0,Northeast,101.7,R,R
0,OF,70.0,145.0,6.62,75.0,Midwest,84.0,R,R
1,OF,73.0,175.0,6.76,85.0,Northeast,97.0,R,R
0,OF,71.0,185.0,7.13,81.0,Midwest,95.7,L,L
0,OF,69.0,170.0,6.7,72.0,Midwest,89.3,L,L
0,OF,72.0,175.0,7.13,85.0,Midwest,90.4,L,L
0,OF,73.0,190.0,7.12,80.0,Midwest,94.9,R,L
0,OF,75.0,192.0,6.74,88.0,Northeast,98.3,R,R
0,OF,75.0,180.0,6.88,80.0,Midwest,91.3,R,R
0,OF,77.0,200.0,7.13,78.0,West,98.6,R,R
0,OF,76.0,185.0,6.75,84.0,Midwest,94.2,R,L
1,OF,70.0,172.0,6.99,77.0,South,87.8,L,L
0,OF,70.0,195.0,7.36,80.0,South,91.9,R,R
0,OF,72.0,175.0,7.161216735839844,73.0,Northeast,82.0,L,L
1,OF,71.0,190.0,7.099240303039551,76.0,Northeast,89.2,R,R
0,OF,70.0,160.0,7.47,72.0,South,92.16820526123048,R,R
1,OF,70.0,160.0,6.62,83.0,Northeast,88.1,R,R
0,OF,69.0,180.0,7.34,70.0,Northeast,85.9,L,R
0,OF,69.0,140.0,7.337945938110352,80.0,Midwest,84.0,R,R
1,OF,73.0,220.0,6.85,91.0,Midwest,99.5,L,L
0,OF,70.0,175.0,6.89,79.0,Midwest,93.8,R,R
0,OF,70.0,145.0,7.39,70.0,Midwest,77.5,R,R
1,OF,71.0,175.0,7.07,83.0,South,94.9,L,L
0,OF,71.0,162.0,7.085665225982666,,Midwest,90.95365142822266,R,R
1,OF,73.0,166.5,7.3,89.0,West,93.5,L,L
0,OF,66.0,135.0,7.293697834014893,,West,84.18098449707031,L,L
0,OF,71.0,170.0,7.16,81.0,Northeast,91.5,L,L
1,OF,72.0,185.0,7.383896350860596,,South,85.00202941894531,L,L
0,OF,72.0,175.0,6.69,85.0,Northeast,92.8,R,R
0,OF,73.0,210.0,7.29,80.0,South,93.5,L,L
0,OF,71.0,178.0,6.94,82.0,South,93.0,L,L
0,OF,72.0,200.0,7.57,80.0,Northeast,90.0,R,R
0,OF,68.0,180.0,7.2,78.0,Northeast,92.8,R,R
1,OF,71.0,170.0,6.83,86.0,Midwest,92.5,L,L
0,OF,70.0,192.0,6.997935771942139,,Northeast,90.5661163330078,R,R
1,OF,71.0,175.0,7.32,80.0,Northeast,90.1,R,L
1,OF,75.0,180.0,7.26165246963501,,South,95.0163803100586,R,R
0,OF,74.0,210.0,7.9,84.0,Midwest,93.6,L,L
0,OF,69.0,185.0,7.19,86.0,South,92.5,R,R
1,OF,72.0,165.0,6.97,79.0,South,84.0,L,R
1,OF,73.0,170.0,7.21,90.0,South,93.1,R,R
0,OF,71.0,190.0,7.54,78.0,South,91.6,R,R
0,OF,72.0,160.0,7.25,76.0,Northeast,84.8,R,R
0,OF,71.0,165.1,7.03,89.0,Northeast,97.1,R,R
0,OF,74.0,205.0,7.06,86.0,Northeast,93.5,R,R
0,OF,76.0,220.0,6.94,88.0,Northeast,96.8,R,R
0,OF,70.0,170.0,6.81,79.0,Northeast,88.0,R,L
0,OF,74.0,175.0,7.07,84.0,Midwest,86.0,R,R
0,OF,76.0,197.0,6.85,84.0,West,101.1,R,R
1,OF,76.0,185.0,6.52,81.0,Northeast,94.2,R,R
1,OF,77.0,225.0,6.779207706451416,,South,93.76336669921876,L,L
0,OF,69.0,165.0,7.12,77.0,Midwest,83.4,R,L
0,OF,72.0,170.0,7.565911769866943,,South,75.19258880615234,L,L
1,OF,68.0,165.0,7.330829620361328,,South,92.20016479492188,L,S
0,OF,71.0,145.0,7.37,75.0,South,78.6,R,R
0,OF,68.0,165.0,7.42,79.0,South,96.2,L,L
0,OF,72.0,192.0,7.036951541900635,,Northeast,90.4,L,L
0,OF,73.0,180.0,7.44,,Midwest,98.0,R,R
1,OF,71.0,180.0,6.72,83.0,Northeast,94.5,R,R
1,OF,72.0,178.0,7.68,85.0,Midwest,86.5,R,R
0,OF,72.0,190.0,7.164790630340576,78.0,Northeast,87.7,L,L
1,OF,69.0,155.0,6.63,80.0,Northeast,93.6,R,R
0,OF,76.0,185.0,7.81,80.0,Midwest,86.2,R,L
0,OF,73.0,181.0,6.64,82.0,Midwest,94.0,R,R
0,OF,72.0,160.0,6.944566249847412,,South,100.3332061767578,R,R
1,OF,74.0,180.0,7.366506099700928,,South,84.45677947998047,R,R
0,OF,67.0,180.0,7.58,75.0,Midwest,82.2,R,R
1,OF,72.0,150.0,6.54,,Northeast,81.6,R,R
1,OF,69.0,173.0,7.18,84.0,South,91.5,R,R
0,OF,71.0,190.0,6.76,90.0,Midwest,103.4,R,S
1,OF,73.0,195.0,6.4,90.0,South,97.6,R,R
0,OF,72.0,185.0,6.94194221496582,,Midwest,94.8949203491211,R,R
0,OF,73.0,170.0,7.02,,South,67.0,R,R
0,OF,70.0,160.0,6.51,87.0,Midwest,93.3,R,R
0,OF,73.0,220.0,6.885260581970215,78.0,Midwest,92.4,R,R
0,OF,72.0,187.0,7.226942539215088,,West,90.1011734008789,R,R
0,OF,72.0,180.0,6.8,85.0,Northeast,95.7,R,R
0,OF,70.0,220.0,6.9839911460876465,,West,96.61006927490234,L,L
0,OF,69.0,140.0,7.05,80.0,South,82.5,R,R
1,OF,69.0,165.0,6.75,85.0,West,95.6,R,S
0,OF,75.0,175.0,7.6570281982421875,79.0,Midwest,79.5,R,L
0,OF,74.0,215.0,7.63,76.0,Midwest,86.3,R,L
1,OF,75.0,180.0,7.253303050994873,,West,92.52838134765624,R,R
0,OF,73.0,160.0,7.39,82.0,South,84.1,R,L
0,OF,72.0,174.0,6.8,81.0,Midwest,90.7,L,L
0,OF,70.0,200.0,7.29,87.0,Midwest,92.6,R,R
0,OF,70.0,170.0,6.96,82.0,South,96.0,R,L
0,OF,73.0,195.0,6.92,85.0,Northeast,96.6,R,R
1,OF,72.0,165.0,6.75,80.0,South,89.5,L,L
1,OF,64.0,120.0,8.0,66.0,South,64.0,R,R
0,OF,73.0,165.0,6.87,78.0,South,94.9,R,R
1,OF,70.0,180.0,6.95,86.0,West,94.3,R,R
0,OF,68.0,163.0,7.45,74.0,Northeast,90.7,R,R
0,OF,73.0,185.0,7.223227500915527,,South,88.89523315429688,R,R
0,OF,73.0,180.0,7.27,83.0,Midwest,87.6,R,R
0,OF,70.0,175.0,6.87,,Northeast,84.5,R,R
0,OF,70.0,145.0,7.254312038421631,,Midwest,84.74427795410156,R,R
1,OF,71.0,187.4,6.71,85.0,West,97.1,R,L
0,OF,72.0,150.0,7.558478355407715,,Midwest,90.6558074951172,L,L
0,OF,66.0,147.0,7.0,78.0,Midwest,84.8,R,R
1,OF,74.0,170.0,7.131350517272949,,South,90.90443420410156,R,R
0,OF,70.0,190.0,7.13,80.0,South,86.6,R,R
0,OF,72.0,215.0,7.12127685546875,74.0,West,85.0,R,R
1,OF,75.0,185.0,6.77,90.0,Midwest,95.0,L,L
0,OF,74.0,180.0,6.889199733734131,,South,83.87464141845703,R,R
0,OF,71.0,150.0,7.246265888214111,79.0,South,89.8,L,L
0,OF,71.0,160.0,6.69,81.0,West,90.7,L,L
0,OF,72.0,175.0,7.19,75.0,Midwest,91.6,L,L
1,OF,69.0,175.0,6.49,89.0,Northeast,98.2,L,L
1,OF,73.0,195.0,7.45,75.0,Midwest,79.0,L,L
0,OF,68.0,147.3,7.12,86.0,Midwest,90.5,R,L
0,OF,73.0,180.0,7.14,86.0,Midwest,93.2,R,R
0,OF,72.0,180.0,7.75,70.0,Midwest,82.0,R,R
0,OF,71.0,170.0,7.12,75.0,Midwest,83.6,R,R
0,OF,74.0,175.0,6.92,80.0,West,90.0,R,L
1,OF,74.0,190.0,7.2,86.0,South,89.1,R,R
1,OF,74.0,192.0,7.04,90.0,South,94.0,R,R
0,OF,73.0,175.0,7.0,,Midwest,93.0,R,R
0,OF,71.0,150.0,7.01,81.0,West,87.6,R,R
0,OF,70.0,165.0,6.69,75.0,Midwest,88.2,R,R
0,OF,72.0,185.0,6.94,89.0,South,93.5,R,R
0,OF,70.0,160.0,7.17,80.0,Midwest,90.6,R,R
0,OF,74.0,195.0,7.15,83.0,Midwest,100.1,R,R
0,OF,76.0,215.0,7.17,88.0,Midwest,96.2,R,R
0,OF,69.0,185.0,7.84,64.0,Northeast,88.1,R,R
0,OF,71.0,160.0,7.36,77.0,West,82.1,R,R
0,OF,71.0,165.0,7.42,74.0,West,88.4,R,R
1,OF,72.0,160.0,6.91,85.0,West,88.0,R,R
1,OF,71.0,176.0,7.37,91.0,South,96.4,R,R
0,OF,70.0,165.0,7.172355651855469,,South,91.17102813720705,R,R
0,OF,72.0,180.0,6.6,83.0,Midwest,98.1,R,R
1,OF,74.0,185.0,7.07,83.0,Midwest,81.0,R,L
0,OF,70.0,170.0,6.82,76.0,Northeast,93.6,R,R
0,OF,67.0,160.0,7.31,80.0,Midwest,86.2,R,R
0,OF,72.0,142.0,6.980473518371582,82.0,South,89.7,R,R
0,OF,69.0,165.0,6.8,77.0,Northeast,83.3,R,R
1,OF,73.0,185.0,7.07,89.0,South,93.9,R,R
0,OF,69.0,181.0,6.63,87.0,Midwest,102.2,R,R
0,OF,68.0,175.0,6.82,91.0,Midwest,94.2,R,R
1,OF,74.0,185.0,6.52,87.0,Midwest,96.6,R,R
0,OF,70.0,150.0,7.351003170013428,73.0,Midwest,81.2,R,L
0,OF,70.0,180.0,7.144075393676758,,South,92.36907958984376,R,R
0,OF,69.0,180.0,7.55,79.0,Midwest,89.5,L,L
0,OF,73.0,160.0,7.356683731079102,,West,94.86981964111328,R,S
0,OF,69.0,155.0,6.96,71.0,Northeast,88.7,L,L
0,OF,71.0,165.0,6.72,86.0,South,87.5,R,R
1,OF,75.0,189.2,6.74,94.0,West,102.0,R,L
0,OF,70.0,185.0,6.56,92.0,Midwest,98.1,R,R
1,OF,70.0,170.0,6.993668079376221,79.0,Midwest,94.4,R,L
0,OF,72.0,160.0,7.876838207244873,,South,86.49980163574219,R,R
0,OF,72.0,175.0,7.035393238067627,,South,90.93447875976562,L,R
0,OF,70.0,190.0,7.22,81.0,South,95.0,R,R
0,OF,73.0,175.0,7.22,,West,92.8,R,R
0,OF,72.0,180.0,7.145493984222412,,West,87.54547882080078,R,R
0,OF,72.0,140.0,8.12,70.0,South,77.0,L,L
0,OF,72.0,195.0,6.63,90.0,South,97.5,R,S
0,OF,77.0,215.0,6.95,86.0,Midwest,96.0,L,R
0,OF,71.0,182.8,6.88,95.0,Midwest,98.2,L,L
0,OF,69.0,155.0,7.33,85.0,Midwest,89.8,L,L
1,OF,70.0,160.0,6.61,85.0,Northeast,87.0,R,R
0,OF,69.0,160.0,6.87,86.0,Midwest,91.5,R,R
0,OF,73.0,180.0,6.42,85.0,Midwest,96.0,R,R
0,OF,77.0,200.0,6.95,80.0,Midwest,98.0,R,L
0,OF,69.0,165.0,6.92,80.0,Midwest,96.7,L,L
0,OF,70.0,190.0,7.28,80.0,West,96.3,R,R
0,OF,72.0,185.0,7.32,88.0,Northeast,93.4,R,R
0,OF,73.0,165.0,7.36,82.0,Midwest,91.4,R,R
1,OF,73.0,197.0,6.46,87.0,West,95.3,R,R
0,OF,68.0,160.0,7.25,81.0,Midwest,88.0,L,L
1,OF,76.0,215.0,7.205027103424072,,South,85.78244018554688,R,R
0,OF,71.0,160.0,6.85,88.0,Midwest,93.6,R,R
0,OF,71.0,155.0,7.058370113372803,91.0,South,88.4,R,R
0,OF,70.0,195.0,7.34,76.0,Midwest,87.0,R,R
1,OF,75.0,190.9,6.81,94.0,Midwest,99.6,R,R
0,OF,73.0,200.0,6.75,92.0,South,95.1,R,R
1,OF,71.0,165.0,7.632577419281006,,South,84.73999786376953,R,R
0,OF,72.0,182.0,7.28,81.0,South,77.0,R,L
0,OF,70.0,160.0,7.15,83.0,South,86.4,L,L
1,OF,71.0,165.0,7.165599346160889,,South,95.76070404052734,R,R
0,OF,71.0,155.0,7.41,71.0,South,78.0,R,R
0,OF,70.0,150.0,7.08,78.0,Midwest,86.6,L,L
0,OF,69.0,141.0,7.4,82.0,South,90.0,R,S
0,OF,69.0,175.0,6.73,79.0,Northeast,96.0,L,L
0,OF,70.0,188.9,6.99,84.0,Midwest,95.8,R,R
0,OF,70.0,155.0,7.512004852294922,,West,92.32268524169922,R,R
0,OF,74.0,190.0,7.034315586090088,,South,93.19402313232422,R,R
0,OF,72.0,185.0,7.042299747467041,,Midwest,86.9350814819336,R,R
0,OF,69.0,173.0,7.014120578765869,,South,93.39501953125,R,R
0,OF,74.0,185.0,7.41,76.0,Midwest,92.7,L,R
0,OF,72.0,195.0,7.04,91.0,Midwest,94.3,R,R
1,OF,70.0,175.0,7.04,78.0,Northeast,89.1,R,R
0,OF,68.0,160.0,7.3,79.0,Northeast,90.3,R,R
0,OF,69.0,170.0,7.600966453552246,84.0,Midwest,92.8,R,R
0,OF,69.0,155.0,7.32,79.0,Midwest,87.4,R,R
0,OF,71.0,200.0,7.39,84.0,West,92.0,R,R
1,OF,73.0,190.0,6.91,82.0,Northeast,93.4,R,R
1,OF,72.0,180.0,6.37,89.0,Midwest,102.7,R,R
1,OF,71.0,170.0,6.59,84.0,South,95.0,R,S
0,OF,71.0,195.0,6.94,87.0,Midwest,93.5,L,L
1,OF,70.0,185.0,6.58,89.0,South,95.3,R,R
1,OF,74.0,200.0,6.8832011222839355,,Northeast,99.35543060302734,R,R
0,OF,69.0,160.0,7.5,78.0,Midwest,83.0,R,R
0,OF,69.0,140.0,6.59,81.0,Midwest,93.7,L,L
1,OF,75.0,196.0,7.047016143798828,,South,89.87705993652344,L,L
0,OF,68.0,170.0,7.01,80.0,West,99.4,L,L
1,OF,69.0,170.0,6.93,86.0,Northeast,88.1,L,L
0,OF,67.0,154.0,7.32,80.0,Midwest,84.8,R,R
0,OF,73.0,165.0,7.64,82.0,Northeast,85.5,R,R
0,OF,72.0,190.0,6.9,89.0,South,93.5,R,L
0,OF,68.0,143.0,6.91,78.0,Midwest,77.0,R,R
0,OF,67.0,132.0,7.036886215209961,,South,93.7056655883789,R,R
0,OF,73.0,190.0,7.19,84.0,Midwest,94.8,R,L
0,OF,68.0,150.0,6.83,78.0,Midwest,88.0,L,L
0,OF,72.0,185.0,7.15,86.0,South,95.0,R,R
0,OF,74.0,190.0,6.94,,South,96.9,R,R
0,OF,75.0,175.0,7.4,82.0,Northeast,89.4,R,R
0,OF,71.0,170.0,7.08,81.0,West,91.3,R,R
0,OF,70.0,160.0,6.72,81.0,Northeast,89.5,R,R
0,OF,69.0,165.0,6.76,91.0,Northeast,93.9,R,R
0,OF,70.0,187.0,7.5,,Northeast,91.2,R,R
0,OF,67.0,175.0,6.77,90.0,Midwest,90.4,R,R
1,OF,73.0,175.0,7.06,89.0,Midwest,92.7,R,L
0,OF,70.0,185.0,6.9,88.0,South,96.1,R,R
1,OF,75.0,185.0,6.35,89.0,South,94.0,R,R
1,OF,68.0,180.0,7.434009552001953,,South,93.26306915283205,R,R
0,OF,71.0,155.0,6.82,84.0,West,87.5,R,R
1,OF,69.0,180.0,6.62,92.0,West,91.0,R,R
0,OF,74.0,175.0,6.68,90.0,Midwest,101.1,L,L
0,OF,72.0,200.0,6.77,82.0,South,96.8,L,L
1,OF,73.0,195.0,6.98,91.0,Midwest,101.1,L,L
0,OF,74.0,195.0,6.61,88.0,South,91.0,R,R
0,OF,70.0,150.0,6.98,77.0,South,86.8,L,L
0,OF,83.0,160.0,7.32120943069458,,Midwest,90.92852783203124,R,R
0,OF,72.0,195.0,6.77,88.0,West,97.6,R,R
1,OF,73.0,200.0,7.360401630401611,,South,81.63517761230469,R,L
0,OF,72.0,170.0,7.01,83.0,Midwest,89.6,R,R
0,OF,71.0,175.0,6.51,82.0,South,94.6,R,R
1,OF,75.0,195.0,7.124518871307373,,South,90.29080963134766,R,R
0,OF,73.0,165.0,7.13,82.0,South,88.5,R,R
0,OF,73.0,160.0,6.65,91.0,Midwest,93.4,L,L
0,OF,71.0,170.0,6.76,80.0,Midwest,89.2,R,R
1,OF,71.0,160.0,7.2371826171875,79.0,West,85.5,L,L
0,OF,72.0,165.0,7.21,78.0,Northeast,88.2,R,R
0,OF,71.0,215.0,7.37,85.0,Midwest,85.4,R,R
1,OF,78.0,205.3,6.43,85.0,Northeast,106.6,L,L
0,OF,71.0,192.5,7.24,92.0,South,95.0,R,R
0,OF,70.0,165.0,7.194057941436768,,West,94.03260803222656,R,R
0,OF,71.0,175.0,7.33,71.0,West,87.0,R,R
1,OF,72.0,190.0,6.84,79.0,South,89.0,R,L
0,OF,72.0,160.0,7.23,82.0,Northeast,91.8,R,R
1,OF,73.0,195.0,6.69,82.0,Northeast,98.0,L,L
0,OF,73.0,188.0,7.06,90.0,Midwest,96.1,L,L
1,OF,73.0,195.0,7.11,82.0,West,89.9,L,L
0,OF,75.0,180.0,7.596322536468506,,West,85.23240661621094,R,R
0,OF,68.0,155.0,7.123198509216309,,Midwest,78.8,L,R
0,OF,70.0,175.0,7.0,,South,92.24275207519533,R,S
0,OF,72.0,195.0,7.1,84.0,South,97.1,L,R
0,OF,76.0,180.0,7.47,87.0,South,96.4,R,L
1,OF,73.0,200.0,6.44,91.0,Midwest,91.0,R,S
0,OF,74.0,185.0,7.128606796264648,,West,89.07108306884766,R,R
0,OF,74.0,185.4,6.61,93.0,South,97.2,R,R
0,OF,68.0,145.0,7.08,81.0,South,85.0,R,R
0,OF,76.0,220.0,6.86,93.0,Midwest,105.7,R,R
1,OF,75.0,205.0,6.69,95.0,Northeast,107.4,R,R
0,OF,69.0,150.0,7.15,76.0,Midwest,85.2,L,R
0,OF,72.0,175.0,6.88,88.0,Midwest,92.5,R,R
0,OF,70.0,160.0,6.9,87.0,South,90.8,R,R
0,OF,66.0,144.0,6.98,84.0,Midwest,92.0,L,L
1,OF,74.0,220.0,6.77,98.0,Midwest,99.1,R,R
0,OF,71.0,165.0,7.08,85.0,Midwest,85.4,L,L
1,OF,73.0,180.0,6.44,95.0,Midwest,95.0,R,L
1,OF,73.0,165.0,6.94,82.0,South,91.8,R,L
1,OF,70.0,150.0,6.38,91.0,South,95.6,R,R
0,OF,70.0,192.0,7.03,77.0,Midwest,97.6,R,R
0,OF,75.0,195.0,7.05,83.0,South,88.8,L,L
0,OF,71.0,190.0,7.11,75.0,South,101.1,R,R
0,OF,75.0,210.0,6.8,82.0,Northeast,93.2,R,L
1,OF,72.0,205.0,7.03,92.0,Midwest,101.5,R,R
0,OF,74.0,185.0,6.65,94.0,South,102.7,L,L
1,OF,69.0,165.0,7.22,,South,92.6,R,L
0,OF,62.0,125.0,6.905546188354492,,Midwest,92.28377532958984,L,L
1,OF,74.0,195.0,7.055477142333984,,South,94.5379867553711,R,R
0,OF,72.0,173.0,7.16,85.0,South,91.5,R,R
0,OF,72.0,195.0,7.08,85.0,Midwest,92.2,R,R
0,OF,72.0,150.0,7.369058609008789,,South,94.10421752929688,R,R
1,OF,72.0,200.0,6.92,95.0,South,100.9,R,L
1,OF,75.0,200.0,6.832706928253174,,West,89.46930694580078,R,L
0,OF,74.0,179.2,7.2,,West,103.4,R,R
0,OF,70.0,175.0,6.73,90.0,South,93.5,R,R
0,OF,72.0,165.0,7.42,80.0,South,85.5,R,R
1,OF,68.0,160.0,6.51,89.0,South,90.7,R,R
1,OF,72.0,195.0,7.11,81.0,Northeast,85.0,R,R
0,OF,69.0,165.0,7.63,79.0,South,80.7,R,R
0,OF,70.0,175.0,7.576327323913574,81.0,Midwest,95.4,R,L
0,OF,75.0,180.0,6.58,84.0,West,92.1,R,R
1,OF,72.0,195.0,6.41,90.0,Midwest,100.1,R,R
0,OF,69.0,180.0,6.6,92.0,Midwest,95.4,L,L
0,OF,71.0,160.0,7.13014030456543,,South,95.7062530517578,R,R
1,OF,75.0,190.0,7.2,87.0,South,93.0,R,R
0,OF,70.0,160.0,7.31,84.0,Northeast,88.6,R,R
0,OF,75.0,210.0,7.147838592529297,,West,97.74595642089844,R,R
1,OF,72.0,178.0,7.04,86.0,South,89.7,R,R
0,OF,74.0,190.0,7.76,83.0,South,86.2,R,L
0,OF,70.0,175.0,7.29,79.0,Northeast,92.2,R,L
0,OF,70.0,165.0,7.11,84.0,Midwest,91.3,R,R
0,OF,71.0,200.0,7.258782863616943,,South,90.00772857666016,R,R
0,OF,70.0,160.0,7.33,78.0,Northeast,90.3,R,R
1,OF,72.0,190.0,6.49,92.0,Northeast,100.6,R,R
0,OF,74.0,145.0,7.304703235626221,,South,81.53999328613281,L,L
1,OF,72.0,185.0,6.55,91.0,South,93.0,L,L
0,OF,71.0,180.0,7.079268932342529,,Midwest,94.99237060546876,L,L
0,OF,72.0,175.0,7.14,82.0,South,89.4,L,R
0,OF,72.0,170.0,7.08,80.0,Northeast,92.4,R,R
0,OF,72.0,170.0,7.469827175140381,88.0,South,85.0,R,R
1,OF,68.0,165.0,6.92,75.0,Midwest,92.0,L,L
0,OF,68.0,145.0,7.13,74.0,Northeast,89.7,R,R
0,OF,70.0,190.0,6.94,87.0,Northeast,101.2,R,R
0,OF,68.0,155.0,7.05730676651001,,South,86.48811340332031,R,R
0,OF,69.0,165.0,7.12479829788208,77.0,Northeast,81.7,R,L
0,OF,71.0,165.0,6.74,84.0,Midwest,98.2,R,R
1,OF,71.0,170.0,6.96,86.0,West,93.8,L,L
1,OF,72.0,200.0,6.77,96.0,South,98.1,R,R
1,OF,77.0,192.0,6.96,89.0,Northeast,96.1,R,R
0,OF,70.0,165.0,7.49,79.0,South,86.3,L,L
0,OF,72.0,170.0,7.24,78.0,Northeast,88.0,L,L
1,OF,72.0,180.0,7.09,85.0,South,101.8,R,R
0,OF,66.0,136.0,7.297986030578613,,South,93.2129135131836,R,R
1,OF,74.0,163.0,6.41,88.0,West,92.0,L,L
0,OF,68.0,155.0,6.74,79.0,Midwest,86.6,R,R
1,OF,70.0,155.0,6.956361293792725,,South,100.34190368652344,R,R
0,OF,69.0,175.0,7.39,,Northeast,90.0,R,R
0,OF,69.0,161.0,7.105522632598877,,Midwest,96.00862884521484,L,L
1,OF,75.0,180.0,7.06,84.0,South,91.5,R,R
1,OF,68.0,155.0,7.049875736236572,,West,95.26062774658205,R,R
0,OF,68.0,178.0,7.52,63.0,Midwest,76.0,R,R
0,OF,71.0,165.0,7.06,86.0,South,95.7,L,L
0,OF,73.0,185.0,7.08,90.0,South,93.8,R,L
1,OF,72.0,185.0,6.46,92.0,Midwest,89.4,R,R
0,OF,72.0,185.0,7.05,77.0,South,77.0,R,R
0,OF,71.0,185.0,7.48,85.0,South,90.8,R,R
0,OF,75.0,175.0,6.725407600402832,,South,97.04276275634766,R,R
1,OF,70.0,160.0,7.204094886779785,77.0,South,82.0,L,L
1,OF,72.0,195.0,6.53,85.0,South,95.4,R,R
1,OF,69.0,170.0,7.57,,West,94.89856719970705,L,L
0,OF,74.0,215.0,7.17,83.0,Midwest,94.7,R,R
0,OF,74.0,195.0,6.62,93.0,Midwest,103.0,R,R
0,OF,73.0,192.0,6.79,89.0,West,101.5,R,R
1,OF,72.0,170.0,7.270258903503418,,South,98.18797302246094,R,L
1,OF,75.0,174.2,6.71,89.0,Midwest,99.2,L,L
0,OF,71.0,145.0,7.32,,Northeast,78.0,R,R
0,OF,67.0,156.8,7.196419715881348,78.0,West,94.7,L,L
0,OF,77.0,180.0,7.16,86.0,South,94.4,R,R
1,OF,74.0,190.0,6.891016006469727,,South,94.7313232421875,R,R
0,OF,71.0,165.0,7.21,87.0,,91.1,R,S
1,OF,70.0,155.0,7.02,,Midwest,92.1,R,L
0,OF,72.0,170.0,6.77,89.0,Midwest,92.0,R,R
0,OF,73.0,205.0,7.1,83.0,West,97.2,R,R
0,OF,73.0,185.0,7.1,81.0,South,100.2,L,L
0,OF,75.0,198.0,6.72,80.0,Northeast,89.5,L,L
1,OF,74.0,185.0,7.278347492218018,,South,90.0,R,R
0,OF,75.0,195.0,7.11,76.0,West,91.1,R,R
0,OF,72.0,180.0,6.94,93.0,Midwest,98.1,L,L
1,OF,69.0,165.0,6.71,92.0,Midwest,95.3,R,R
0,OF,73.0,150.0,7.017642498016357,,South,94.47364044189452,R,L
0,OF,74.0,179.0,7.05,83.0,South,94.4,R,R
1,OF,75.0,185.0,6.63,91.0,Midwest,100.4,R,R
0,OF,70.0,181.4,7.23,83.0,Midwest,85.5,R,R
1,OF,73.0,165.0,6.98,,South,98.2,R,R
0,OF,72.0,170.0,6.85,88.0,Midwest,93.5,R,L
1,OF,69.0,185.0,7.705643177032471,,South,86.91522979736328,L,L
